condition,corner_label,region_index,local_stack_token,stack_token,palette_family,n_replicates,source_files,f_bottom_left,f_top,f_bottom_right,f_c,f_y,f_m,site_x,site_y,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,max_height,max_run,distinct_lte,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,analysis_scale,f_w,f_l,f_n,f_k,f_o,f_v,f_g
full,cgm,35,ccm,ccm,CMY+OVG,1,DSC_4568cgm.tif,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.3333333333333333,0.0,0.40653594771241824,0.5555555555555556,0.7712418300653595,58.21165026866812,1.8861516758218455,-32.60539208245304,6.0,5.0,5.0,1533.0,7586.0,3200.0,1563.0,1533.0,1563.0,1.0,0.65,0.65,8.0,98.0,3.92648758570572,30.0,0.019193857965451054,0.5058823823928833,0.6000000238418579,0.843137264251709,63.55070164066045,7.2687394635660985,-34.09973382968021,63.45103785949555,7.386153411959249,-34.26609808994414,5.820651491992334,7.727274946774747,1.2956609188693604,2.669135966290928,0.8216791104829594,282.0331404574642,34.86583457547288,0.547112462006079,,,,,,,0.0
full,cgm,36,cmcmcy,cmcmcg,CMY+OVG,1,DSC_4568cgm.tif,0.5,0.16666666666666666,0.3333333333333333,0.5,,0.3333333333333333,0.41666666666666663,0.14433756729740643,0.38954248366013067,0.549673202614379,0.6921568627450981,56.7124964571761,-4.259485901313864,-23.493702075686972,6.0,5.0,5.0,3514.0,15017.0,6376.0,3583.0,3514.0,3583.0,1.0,0.65,0.65,8.0,98.0,10.984893477676827,69.0,0.019257605358638012,0.5058823823928833,0.6078431606292725,0.7333333492279053,63.28593262138318,-0.4239327601917031,-20.53644005714009,63.392420988125814,-1.5188202775274495,-19.489655604885925,7.196433403308642,8.164981907488684,4.24159828374654,9.206337168513034,2.6790954190176755,268.8174138950699,20.540815203045664,0.547112462006079,,,,,,,0.16666666666666666
full,cgm,37,ccmcm,ccmcm,CMY+OVG,1,DSC_4568cgm.tif,0.6,0.0,0.4,0.6,,0.4,0.4,0.0,0.4423529411764706,0.5098039215686275,0.7529411764705883,55.346614328532084,9.718729906051603,-34.38506179838539,6.0,5.0,5.0,1471.0,7186.0,3064.0,1502.0,1471.0,1502.0,1.0,0.65,0.65,8.0,98.0,3.5287362804597833,31.0,0.020639147802929428,0.5137255191802979,0.5803921818733215,0.8235294222831726,62.21690525486754,9.202696781436648,-34.11061238834281,62.25771771761943,9.264050724872604,-34.01274272434114,6.154327527625266,6.895107691462107,1.5847255540053566,2.8650863369855455,0.8530861817619965,285.09835160541667,35.3302067013318,0.547112462006079,,,,,,,0.0
full,cgm,38,cm,cm,CMY+OVG,1,DSC_4568cgm.tif,0.5,0.0,0.5,0.5,,0.5,0.5,0.0,0.496078431372549,0.4411764705882353,0.7254901960784315,51.467797581737514,22.037982855022285,-36.3763344153146,6.0,5.0,5.0,2119.0,9573.0,4033.0,2161.0,2119.0,2161.0,1.0,0.65,0.65,8.0,98.0,2.419117562337084,42.0,0.01943544655252198,0.545098066329956,0.5607843399047852,0.8078431487083435,61.265886005993636,13.48756967034409,-33.21453003083113,61.191688363554505,13.539724780704894,-33.19735336834156,10.135748360401386,13.383165147452953,0.7830382994957943,1.8152917652484335,0.5399639760340912,292.1008109221215,35.84856399887405,0.547112462006079,,,,,,,0.0
full,cgm,39,cmcmy,cmcmg,CMY+OVG,1,DSC_4568cgm.tif,0.4,0.2,0.4,0.4,,0.4,0.5,0.17320508075688773,0.4219607843137254,0.5027450980392156,0.6580392156862745,53.462751484163206,2.518159056820346,-23.455392598665135,6.0,5.0,5.0,3131.0,13887.0,5856.0,3193.0,3131.0,3193.0,1.0,0.65,0.65,8.0,98.0,6.9735180176660245,62.0,0.019417475728155338,0.5254902243614197,0.5882353186607361,0.7058823704719543,61.74230902939159,0.7932370802873345,-17.024156030590397,61.856825635041545,0.6448955614444243,-16.87277460178259,8.188365142577664,10.624840364185081,3.0931595895581023,5.103325266392187,1.3775545397044657,272.6677556519837,17.04262637093914,0.547112462006079,,,,,,,0.2
full,cgm,40,cmcmm,cmcmm,CMY+OVG,1,DSC_4568cgm.tif,0.4,0.0,0.6,0.4,,0.6,0.6,0.0,0.5498039215686275,0.37254901960784315,0.6980392156862746,48.249788201706025,34.528231343394225,-37.28959296890542,6.0,5.0,5.0,1459.0,7232.0,3067.0,1489.0,1459.0,1489.0,1.0,0.65,0.65,8.0,98.0,4.778263706637986,30.0,0.020147750167897917,0.5686274766921997,0.5411764979362488,0.7921568751335144,60.2601619116802,17.088562919448936,-32.30335404009641,59.89562143089351,17.823753150356147,-32.51409178468525,14.284048113033002,21.754394729469343,1.623889479440946,3.9979840754526497,1.2307211818828625,297.8789631634952,36.5448445733701,0.547112462006079,,,,,,,0.0
full,cgm,41,cmm,cmm,CMY+OVG,1,DSC_4568cgm.tif,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.0,0.5856209150326798,0.32679738562091504,0.6797385620915034,46.564317820141355,42.571600369637416,-37.144930571146006,6.0,5.0,5.0,1546.0,7591.0,3199.0,1578.0,1546.0,1578.0,1.0,0.65,0.65,8.0,98.0,4.22572622492285,32.0,0.020278833967046894,0.6000000238418579,0.5176470875740051,0.7764706015586853,59.256386824999026,21.65016732565267,-31.7284620106674,59.407855959783475,21.597555109528997,-31.650923393998433,15.369863998996314,25.062583823394164,1.677379822424052,3.1849243315702407,0.9388567980501261,304.30798246370995,38.4112619786323,0.547112462006079,,,,,,,0.0
full,cgm,42,cmcmym,cmcmgm,CMY+OVG,1,DSC_4568cgm.tif,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,,0.5,0.5833333333333334,0.14433756729740643,0.47908496732026135,0.43529411764705883,0.64640522875817,49.77257307267112,16.393695310727765,-27.346863820659586,6.0,5.0,5.0,3540.0,14996.0,6408.0,3611.0,3540.0,3611.0,1.0,0.65,0.65,8.0,98.0,6.480241852475206,71.0,0.019662143450567708,0.5568627715110779,0.5647059082984924,0.7058823704719543,60.72891278245052,7.264102839892484,-18.76329848801568,60.44516303455536,6.893498485576406,-17.914571041763253,11.85540128636508,16.645372700525137,2.618376135913799,5.189904281082667,1.4188747822187284,291.16362471390516,20.12035189103077,0.547112462006079,,,,,,,0.16666666666666666
full,cgm,43,cmmm,cmmm,CMY+OVG,1,DSC_4568cgm.tif,0.25,0.0,0.75,0.25,,0.75,0.75,0.0,0.6303921568627451,0.2696078431372549,0.6568627450980393,45.06263653556892,51.86511691404066,-35.97102947994762,6.0,5.0,5.0,1105.0,5806.0,2448.0,1120.0,1105.0,1120.0,1.0,0.65,0.65,8.0,98.0,5.117311982878803,15.0,0.013392857142857142,0.6470588445663452,0.49803921580314636,0.7607843279838562,59.01762149863657,27.330288104646662,-30.030975569489303,59.1471789444236,27.91423166093164,-29.973207279474153,16.55109709706699,28.84412714028395,2.6219596465254145,4.3435299579074345,1.2005807793113434,312.3043862982181,40.60546935498042,0.547112462006079,,,,,,,0.0
full,cgm,44,cmmmm,cmmmm,CMY+OVG,1,DSC_4568cgm.tif,0.2,0.0,0.8,0.2,,0.8,0.8,0.0,0.6572549019607843,0.23529411764705882,0.6431372549019609,44.510929531904225,56.86520806107603,-34.69393627011521,6.0,5.0,5.0,534.0,4011.0,1731.0,545.0,534.0,545.0,1.0,0.65,0.65,8.0,98.0,6.805987398086774,11.0,0.02018348623853211,0.686274528503418,0.46666666865348816,0.7490196228027344,58.15441482053265,33.86465414227008,-28.756226445181277,58.73990662369464,33.092778637613705,-28.78648178690036,15.567480796913733,27.393914823515768,3.030209685745727,5.182380165981902,1.5652743454901765,319.6636945260121,44.42674149138234,0.547112462006079,,,,,,,0.0
full,cgm,45,cmmmmm,cmmmmm,CMY+OVG,1,DSC_4568cgm.tif,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,,0.8333333333333334,0.8333333333333334,0.0,0.6751633986928104,0.2124183006535948,0.6339869281045752,44.29329499365149,59.912836127730685,-33.59685277421012,6.0,5.0,5.0,1823.0,9003.0,3802.0,1859.0,1823.0,1859.0,1.0,0.65,0.65,8.0,98.0,7.430617618992179,36.0,0.019365250134480903,0.7176470756530762,0.45490196347236633,0.7411764860153198,58.49545062889936,38.62427082181002,-27.268480453374732,58.957994776815674,37.041828264607425,-27.38012576856482,15.564137706873518,26.361952387927705,2.401738529689009,6.0942080894011355,1.806913319990274,324.77816049912946,47.280062634821086,0.547112462006079,,,,,,,0.0
full,cgm,46,m,m,CMY+OVG,1,DSC_4568cgm.tif,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,6.0,5.0,5.0,636.0,4882.0,2059.0,649.0,636.0,649.0,1.0,0.65,0.65,8.0,98.0,1.4968711670850263,13.0,0.020030816640986132,0.9058823585510254,0.4470588266849518,0.6941176652908325,63.49499091328214,52.8748655701593,-12.540093848771484,63.435478528708515,52.92225378723744,-12.527575166284612,18.814597414698977,29.160277513630025,0.6819199265681541,1.2182480410365117,0.3629706096830877,346.65792511263766,54.34156202022917,0.547112462006079,,,,,,,0.0
full,cgm,47,cmym,cmgm,CMY+OVG,1,DSC_4568cgm.tif,0.25,0.25,0.5,0.25,,0.5,0.625,0.21650635094610965,0.47058823529411764,0.4323529411764706,0.6068627450980393,48.95423616693671,13.61811345088415,-22.71696355081685,6.0,5.0,5.0,2140.0,11042.0,4631.0,2183.0,2140.0,2183.0,1.0,0.65,0.65,8.0,98.0,7.5174270502933735,43.0,0.019697663765460376,0.5647059082984924,0.5647059082984924,0.6313725709915161,60.24286448481922,3.971822859159091,-9.798026285479612,60.309942056517265,4.0157358583614124,-10.002493102032275,14.352178301667214,19.682047442911564,2.793846308857524,4.538471412196946,1.2069132985528053,292.06614195418354,10.572449854006786,0.547112462006079,,,,,,,0.25
full,cgm,48,cmmym,cmmgm,CMY+OVG,1,DSC_4568cgm.tif,0.2,0.2,0.6,0.2,,0.6,0.7,0.17320508075688773,0.5294117647058824,0.3654901960784314,0.6031372549019609,46.09859537184121,28.428336558769196,-26.456808464839042,6.0,5.0,5.0,2452.0,12568.0,5395.0,2503.0,2452.0,2503.0,1.0,0.65,0.65,8.0,98.0,6.621232046972239,51.0,0.02037554934079105,0.6000000238418579,0.529411792755127,0.6392157077789307,58.311949275405695,10.926494689700196,-13.631249588818184,59.117348900464506,11.606134192793348,-13.022917935574782,15.612056728529943,24.899306071974934,3.895255276864466,5.402826651612939,1.3230418895740317,308.7148569289777,17.469952820677637,0.547112462006079,,,,,,,0.2
full,cgm,49,cmmmym,cmmmgm,CMY+OVG,1,DSC_4568cgm.tif,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,,0.6666666666666666,0.75,0.14433756729740643,0.5686274509803921,0.3209150326797386,0.6006535947712419,44.710292805734746,37.901108397420224,-28.150811226199668,6.0,5.0,5.0,4158.0,17294.0,7372.0,4235.0,4158.0,4235.0,1.0,0.65,0.65,8.0,98.0,6.747965168997506,77.0,0.01818181818181818,0.6313725709915161,0.5215686559677124,0.6509804129600525,59.120838215047115,17.681570227243483,-15.810742543391898,59.103434638002966,17.603625980729117,-14.541157707832252,16.994409439357632,27.726717041609906,3.4296449298598293,5.557350036473349,1.495489332437137,318.1971293078252,23.719559554813948,0.547112462006079,,,,,,,0.16666666666666666
full,cgm,50,mmmmmy,mmmmmg,CMY+OVG,1,DSC_4568cgm.tif,0.0,0.16666666666666666,0.8333333333333334,0.0,,0.8333333333333334,0.9166666666666667,0.14433756729740643,0.6581699346405229,0.20653594771241832,0.5549019607843138,42.40316877716275,56.260606339782804,-24.461716545886247,6.0,5.0,5.0,1492.0,8945.0,3786.0,1523.0,1492.0,1523.0,1.0,0.65,0.65,8.0,98.0,6.425714931575624,31.0,0.020354563361785948,0.7529411911964417,0.4627451002597809,0.615686297416687,59.26075087826157,34.39242502846312,-8.869251755292895,59.244266895984424,32.84852887985616,-7.964605532379794,19.025541136135512,31.709941444378796,2.2130571760468483,5.249991703143433,1.548850095967911,345.5394101835878,35.51763683069614,0.547112462006079,,,,,,,0.16666666666666666
full,cgm,51,mmmmy,mmmmg,CMY+OVG,1,DSC_4568cgm.tif,0.0,0.2,0.8,0.0,,0.8,0.9,0.17320508075688773,0.6368627450980392,0.22823529411764704,0.548235294117647,42.24489259594151,52.28690777058803,-23.74379604785888,6.0,5.0,5.0,272.0,3910.0,1678.0,278.0,272.0,278.0,1.0,0.65,0.65,8.0,98.0,5.3546552996314745,6.0,0.02158273381294964,0.7333333492279053,0.48235294222831726,0.6039215922355652,59.192159285473956,28.9801968682534,-6.493529881103299,59.32748567989319,28.80729451345313,-6.043361230042231,19.83100532991892,33.58547757818924,2.2815226707580885,4.407989844223384,1.1768349366650168,347.3704623824265,29.698783490902546,0.547112462006079,,,,,,,0.2
full,cgm,52,mmmy,mmmg,CMY+OVG,1,DSC_4568cgm.tif,0.0,0.25,0.75,0.0,,0.75,0.875,0.21650635094610965,0.6049019607843137,0.2607843137254902,0.538235294117647,42.25330981824591,45.73249758351594,-22.281323508571305,6.0,5.0,5.0,750.0,5672.0,2461.0,766.0,750.0,766.0,1.0,0.65,0.65,8.0,98.0,4.959511205831369,16.0,0.020887728459530026,0.7019608020782471,0.4901960790157318,0.5843137502670288,58.64436221360347,23.892897316094896,-4.097786423090133,58.747282359362984,23.783960764628567,-3.7623862851683643,19.912746976198783,32.806642001386905,1.804513446144767,3.41102996881894,1.0179598440287831,350.26808579106455,24.24174902367229,0.547112462006079,,,,,,,0.25
full,cgm,53,mmy,mmg,CMY+OVG,1,DSC_4568cgm.tif,0.0,0.3333333333333333,0.6666666666666666,0.0,,0.6666666666666666,0.8333333333333333,0.28867513459481287,0.5516339869281045,0.3150326797385621,0.5215686274509804,42.93483546284732,33.391924905674884,-18.807413186311095,6.0,5.0,5.0,1231.0,7514.0,3183.0,1256.0,1231.0,1256.0,1.0,0.65,0.65,8.0,98.0,3.707433128525316,25.0,0.019904458598726114,0.6627451181411743,0.5137255191802979,0.5529412031173706,58.49141003405771,16.078237599706334,0.08883069021730083,58.62252412492086,15.981832585996939,0.14807513234694056,20.123193362364052,29.980640639581456,1.3445458304730251,2.686474574535832,0.80176363800923,0.31655035720950764,16.078482988271467,0.547112462006079,,,,,,,0.3333333333333333
full,cgm,54,cmymym,cmgmgm,CMY+OVG,1,DSC_4568cgm.tif,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,,0.5,0.6666666666666666,0.28867513459481287,0.4620915032679738,0.4294117647058824,0.5673202614379086,48.156672281078315,10.88545788201939,-18.008838930978953,6.0,5.0,5.0,3427.0,15110.0,6443.0,3494.0,3427.0,2315.0,0.6625643961076131,0.65,0.65,8.0,98.0,8.834211492181277,67.0,0.01917572982255295,0.572549045085907,0.5568627715110779,0.5843137502670288,59.49114884601079,3.213629088093195,-4.09531161834753,59.87122412898626,3.1356990376187746,-4.947013732804072,15.27250225167069,19.51700689971849,4.8770208411524605,7.779544338723816,2.088583167770283,308.1216065785567,5.205668945218373,0.547112462006079,,,,,,,0.3333333333333333
full,cgm,55,mmymy,mmgmg,CMY+OVG,1,DSC_4568cgm.tif,0.0,0.4,0.6,0.0,,0.6,0.8,0.34641016151377546,0.5090196078431373,0.35843137254901963,0.508235294117647,44.0636857620647,22.556357664075044,-15.138833132513518,6.0,5.0,5.0,1091.0,7078.0,3041.0,1113.0,1091.0,1113.0,1.0,0.65,0.65,8.0,98.0,5.656298375944946,22.0,0.019766397124887692,0.6274510025978088,0.529411792755127,0.5333333611488342,58.66933267126032,9.454686251246347,3.3632795939690263,58.66408532859598,9.524331993924944,3.453850697581982,20.296646711883263,26.968627899641014,2.6879817804009387,4.740697314922181,1.3791366285460616,19.581805160104523,10.035075572048033,0.547112462006079,,,,,,,0.4
full,cgy,1,my,yg,CMY+OVG,1,DSC_4566cgy.tif,0.0,0.5,0.5,0.0,0.5,,0.75,0.4330127018922193,0.5627450980392157,0.8117647058823529,0.19411764705882353,76.5181876914217,-42.83550403159575,66.51630663705663,6.0,5.0,5.0,1817.0,9597.0,4054.0,1854.0,1817.0,1854.0,1.0,0.65,0.65,8.0,98.0,1.6144780788444297,37.0,0.019956850053937433,0.5843137502670288,0.8980392217636108,0.4274509847164154,83.75502163477475,-45.573850903081414,50.7806387136893,83.7755125474914,-45.5861836177531,50.70557054204886,7.480762414341228,17.53515195562142,0.6819651953861722,1.209873347522915,0.32932254292396884,131.9068686369926,68.23231752114634,0.5462822458270106,,,,,,,0.5
full,cgy,2,cmy,cyg,CMY+OVG,1,DSC_4566cgy.tif,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,0.28867513459481287,0.45098039215686275,0.8026143790849672,0.4169934640522876,74.94694210269297,-46.22042312408819,40.57762857567124,6.0,5.0,5.0,4266.0,16776.0,7236.0,4352.0,4266.0,4352.0,1.0,0.65,0.65,8.0,98.0,3.969574426593265,86.0,0.019761029411764705,0.5254902243614197,0.8078431487083435,0.5607843399047852,76.65380291573159,-35.320256753400834,24.39744171588565,76.7426511071876,-35.170394201986646,24.28174341729825,6.359328466516202,19.5838057476408,1.5674361239223409,2.60783485176977,0.7544532885560196,145.36525107053933,42.9273304481678,0.5462822458270106,,,,,,,0.3333333333333333
full,cgy,3,cmymy,cygyg,CMY+OVG,1,DSC_4566cgy.tif,0.2,0.4,0.4,0.2,0.4,,0.6000000000000001,0.34641016151377546,0.49568627450980396,0.8062745098039216,0.32784313725490194,75.48153167409976,-45.6782634539617,52.025744529991336,6.0,5.0,5.0,2940.0,13802.0,5880.0,2998.0,2940.0,2998.0,1.0,0.65,0.65,8.0,98.0,5.3455109302179835,58.0,0.019346230820547032,0.5490196347236633,0.8352941274642944,0.49803921580314636,78.76297781188998,-39.000635137489496,34.61167681538967,78.69811145312264,-38.33255967801487,33.585131711945394,6.150973530249826,18.93695759769509,1.6027975180341216,3.6043456364786657,1.090696396730854,138.41208470664026,52.14420114548273,0.5462822458270106,,,,,,,0.4
full,cgy,4,mymyy,ygygg,CMY+OVG,1,DSC_4566cgy.tif,0.0,0.6,0.4,0.0,0.4,,0.7,0.5196152422706631,0.4752941176470588,0.7992156862745098,0.23294117647058826,74.50114012845992,-48.68639350873899,60.78178216902822,6.0,5.0,5.0,1100.0,7221.0,3098.0,1123.0,1100.0,1123.0,1.0,0.65,0.65,8.0,98.0,1.6640867368629892,23.0,0.020480854853072127,0.5607843399047852,0.886274516582489,0.45098039507865906,82.59456839666755,-45.68453128048147,46.414856142602815,82.53739381165605,-45.75875967668736,46.53440971670079,7.123697686571169,16.760767327865427,0.7983908417924322,1.3297978515360016,0.39438906423338355,134.54566847399246,65.12614888856706,0.5462822458270106,,,,,,,0.6
full,cgy,5,myy,ygg,CMY+OVG,1,DSC_4566cgy.tif,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,,0.6666666666666666,0.5773502691896257,0.4169934640522876,0.7908496732026143,0.25882352941176473,73.25969245824507,-52.014165739953434,56.76698040935824,6.0,5.0,5.0,1256.0,7548.0,3192.0,1279.0,1256.0,1279.0,1.0,0.65,0.65,8.0,98.0,1.3426314860033277,23.0,0.017982799061767005,0.5411764979362488,0.8784313797950745,0.46666666865348816,81.8886433478607,-45.786255787295836,43.25956109201101,81.84156151763959,-45.79107761772699,43.384001840784116,7.301038390145676,17.195814387473913,0.6839218496747309,1.0558227593358591,0.2606459891199042,136.62534425834167,62.99024404535288,0.5462822458270106,,,,,,,0.6666666666666666
full,cgy,6,cymymy,cgygyg,CMY+OVG,1,DSC_4566cgy.tif,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,,0.5833333333333333,0.4330127018922193,0.4339869281045752,0.7967320261437908,0.3379084967320261,74.07525136463373,-49.36446651848059,49.073070078521994,6.0,5.0,5.0,3624.0,15123.0,6435.0,3697.0,3624.0,3697.0,1.0,0.65,0.65,8.0,98.0,5.531035395498193,73.0,0.019745739789018123,0.529411792755127,0.8313725590705872,0.501960813999176,78.5662161341165,-40.30220789185701,34.454463662617606,78.58282819170383,-39.67961535248092,32.904255192371075,5.832985254245302,17.776303032961323,1.7245282684739263,4.291683437839867,1.3369614933508869,139.47278039977965,53.02242947316822,0.5462822458270106,,,,,,,0.5
full,cgy,7,myyy,yggg,CMY+OVG,1,DSC_4566cgy.tif,0.0,0.75,0.25,0.0,0.25,,0.625,0.649519052838329,0.34411764705882353,0.7803921568627451,0.2911764705882353,71.82897302151117,-55.38767028341801,51.58503391875486,6.0,5.0,5.0,757.0,5772.0,2468.0,772.0,757.0,772.0,1.0,0.65,0.65,8.0,98.0,1.5359763182673107,15.0,0.019430051813471502,0.5215686559677124,0.8705882430076599,0.4745098054409027,80.88279219858507,-45.968405057925764,40.84106194126185,80.99372832610666,-45.77183040532933,40.983361102719506,7.4132832453230595,16.915292871613943,0.6319694622071477,1.2630680446675293,0.3363061100950918,138.38020982393482,61.49054076896317,0.5462822458270106,,,,,,,0.75
full,cgy,8,myyyy,ygggg,CMY+OVG,1,DSC_4566cgy.tif,0.0,0.8,0.2,0.0,0.2,,0.6000000000000001,0.6928203230275509,0.3003921568627451,0.7741176470588236,0.31058823529411766,71.03654604530183,-56.93654278886323,48.41164853265205,6.0,5.0,5.0,260.0,3990.0,1696.0,264.0,260.0,264.0,1.0,0.65,0.65,8.0,98.0,1.4058579575851298,4.0,0.015151515151515152,0.5098039507865906,0.8627451062202454,0.49803921580314636,80.51354347758618,-45.4402517942854,37.77353807229771,80.49002144588903,-45.21202704631296,37.457131616294056,7.899949819800046,18.307036383047798,0.8267111285091123,1.2492522274996514,0.31922238219822624,140.26395595156634,59.09024167853253,0.5462822458270106,,,,,,,0.8
full,cgy,9,myyyyy,yggggg,CMY+OVG,1,DSC_4566cgy.tif,0.0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,,0.5833333333333334,0.7216878364870322,0.27124183006535946,0.7699346405228757,0.3235294117647059,70.53602375476497,-57.754472440015306,46.277001016038554,6.0,5.0,5.0,1681.0,9045.0,3836.0,1716.0,1681.0,1716.0,1.0,0.65,0.65,8.0,98.0,1.8313080532185906,35.0,0.020396270396270396,0.501960813999176,0.8588235378265381,0.49803921580314636,80.14520526088286,-45.636621140043744,37.03496696027613,80.21045350979621,-45.55423805619992,37.06355750615107,7.969590772335104,18.016489192781513,0.7232964366362354,1.3350632113762606,0.3884995496285928,140.94002769030783,58.77320789976188,0.5462822458270106,,,,,,,0.8333333333333334
full,cgy,10,y,g,CMY+OVG,1,DSC_4566cgy.tif,0.0,1.0,0.0,0.0,0.0,,0.5,0.8660254037844386,0.12549019607843137,0.7490196078431373,0.38823529411764707,68.36328344031337,-59.093631377102774,35.49547851450803,6.0,5.0,5.0,513.0,4790.0,2075.0,523.0,513.0,523.0,1.0,0.65,0.65,8.0,98.0,0.9895420291829259,10.0,0.019120458891013385,0.4588235318660736,0.8352941274642944,0.5333333611488342,77.97764301780525,-44.74903821286996,29.933513607304118,78.0324934231607,-44.857653284307474,30.032311921651093,8.317973646474062,18.142180595552244,0.5109060921952099,0.733578068292815,0.18333637000017505,146.22065551994052,53.83764164462961,0.5462822458270106,,,,,,,1.0
